,ID,name,address,zip code,phone,city,country,notes,SID
557,593,RENE MCALISTER,1895 Zhezqazghan Drive,36693,137809746111,Garden Grove,United States,active,2
558,561,IAN STILL,1894 Boa Vista Way,77464,239357986667,Garland,United States,active,2
559,118,KIM CRUZ,333 Goinia Way,78625,909029256431,Grand Prairie,United States,active,1
560,158,VERONICA STONE,369 Papeete Way,66639,170117068815,Greensboro,United States,active,1
561,504,NATHANIEL ADAM,786 Matsue Way,37469,111177206479,Joliet,United States,active,1
562,308,THOMAS GRIGSBY,1191 Sungai Petani Boulevard,9668,983259819766,Kansas City,United States,active,1
563,112,ROSA REYNOLDS,793 Cam Ranh Avenue,87057,824370924746,Lancaster,United States,active,2
564,6,JENNIFER DAVIS,1795 Santiago de Compostela Way,18743,860452626434,Laredo,United States,active,2
565,63,ASHLEY RICHARDSON,1214 Hanoi Way,67055,491001136577,Lincoln,United States,active,1
566,382,VICTOR BARKLEY,401 Sucre Boulevard,25007,486395999608,Manchester,United States,active,2
567,181,ANA BRADLEY,682 Garden Grove Place,67497,72136330362,Memphis,United States,active,2
568,275,CAROLE BARNETT,1980 Kamjanets-Podilskyi Street,89502,874337098891,Peoria,United States,active,2
569,291,TONI HOLT,1936 Cuman Avenue,61195,976798660411,Roanoke,United States,active,1
570,457,BILL GAVIN,1485 Bratislava Place,83183,924663855568,Rockford,United States,active,2
571,62,JOAN COOPER,1717 Guadalajara Lane,85505,914090181665,Saint Louis,United States,active,1
572,269,CASSANDRA WALTERS,920 Kumbakonam Loop,75090,685010736240,Salinas,United States,active,1
573,2,PATRICIA JOHNSON,1121 Loja Avenue,17886,838635286649,San Bernardino,United States,active,1
574,146,JAMIE RICE,879 Newcastle Way,90732,206841104594,Sterling Heights,United States,active,1
575,214,KRISTIN JOHNSTON,226 Brest Manor,2299,785881412500,Sunnyvale,United States,active,1
576,248,CAROLINE BOWMAN,1309 Weifang Street,57338,435785045362,Tallahassee,United States,active,1
577,276,BRANDY GRAVES,1944 Bamenda Way,24645,75975221996,Warren,United States,active,1
578,568,ALBERTO HENNING,502 Mandi Bahauddin Parkway,15992,618156722572,Barcelona,Venezuela,active,2
579,111,CARMEN OWENS,1378 Alvorada Avenue,75834,272234298332,Caracas,Venezuela,active,1
580,113,CINDY FISHER,1079 Tel Aviv-Jaffa Boulevard,10885,358178933857,Cuman,Venezuela,active,2
581,453,CALVIN MARTEL,138 Caracas Boulevard,16790,974433019532,Maracabo,Venezuela,active,1
582,174,YVONNE WATKINS,1848 Salala Boulevard,25220,48265851133,Ocumare del Tuy,Venezuela,active,2
583,539,MATHEW BOLIN,163 Augusta-Richmond County Loop,33030,754579047924,Valencia,Venezuela,active,1
584,290,KRISTINA CHAMBERS,544 Tarsus Boulevard,53145,892523334,Valle de la Pascua,Venezuela,active,1
585,532,NEIL RENNER,1817 Livorno Way,79401,478380208348,Cam Ranh,Vietnam,active,2
586,199,BETH FRANKLIN,1149 A Corua (La Corua) Boulevard,95824,470884141195,Haiphong,Vietnam,active,2
587,340,PATRICK NEWSOM,68 Ponce Parkway,85926,870635127812,Hanoi,Vietnam,active,1
588,472,GREG ROBINS,1786 Salinas Place,66546,206060652238,Nam Dinh,Vietnam,active,1
589,520,MITCHELL WESTMORELAND,617 Klerksdorp Place,94707,574973479129,Nha Trang,Vietnam,active,2
590,523,HARVEY GUAJARDO,600 Purnea (Purnia) Avenue,18043,638409958875,Vinh,Vietnam,active,1
591,406,NATHAN RUNYON,264 Bhimavaram Manor,54749,302526949177,Charlotte Amalie,"Virgin Islands, U.S.",,1
592,210,ELLA OLIVER,751 Lima Loop,99405,756460337785,Aden,Yemen,active,2
593,470,GORDON ALLARD,434 Ourense (Orense) Manor,14122,562370137426,Hodeida,Yemen,active,1
594,303,WILLIAM SATTERFIELD,687 Alessandria Parkway,57587,407218522294,Sanaa,Yemen,active,2
595,213,GINA WILLIAMSON,1001 Miyakonojo Lane,67924,584316724815,Taizz,Yemen,active,1
596,7,MARIA MILLER,900 Santiago de Compostela Parkway,93896,716571220373,Kragujevac,Yugoslavia,active,1
597,553,MAX PITT,1917 Kumbakonam Parkway,11892,698182547686,Novi Sad,Yugoslavia,active,1
598,438,BARRY LOVELACE,1836 Korla Parkway,55405,689681677428,Kitwe,Zambia,active,1
